Console,Name,Publisher,Developer,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Rating,Ratings Count,Genres,Has Score,Rating Category
PS3,Metal Gear Online,Konami Digital Entertainment,Kojima Productions,0.0,0.0,0.0,0.0,0.0,0.0,2008-06-12,0.0,4.0,"Shooter, Action",1,Ruim
PS3,Mamoru-kun wa Norowarete Shimatta! Meikai Katsugeki Wide-Han,CyberFront,Gulti,0.0,0.0,0.0,0.0,0.0,0.0,2011-03-31,,,Unknown,0,Sem Avaliação
PS3,Mars,Unknown,Spiders Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Mars: War Logs,Focus Home Interactive,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-08-13,3.38,120.0,"Action, RPG",1,Bom
PS3,Marvel Universe,Unknown,Gargantuan,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Master Reboot,Wales Interactive Ltd.,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-04,2.39,28.0,"Indie, Adventure, Action",1,Regular
PS3,Matchman,Unknown,TF-H Co Ltd,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Mega Man X5,Unknown,Capcom,0.0,0.0,0.0,0.0,0.0,0.0,2014-09-09,,,Unknown,0,Sem Avaliação
PS3,Men in Black: Alien Crisis,Unknown,FUN Labs,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,0.0,4.0,"Shooter, Arcade, Action",1,Ruim
PS3,Mercenaries Inc.,Unknown,Pandemic Studios,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Metal Gear Solid 2: Sons of Liberty,Konami Digital Entertainment,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2011-11-08,4.34,557.0,"Shooter, Action",1,Excelente
PS3,Mobile Suit Gundam Battlefield Record U.C.0081,Bandai,Bec,320000.0,0.0,0.0,0.0,0.0,0.0,2009-09-03,,,Unknown,0,Sem Avaliação
PS3,Metal Gear Solid 3: Snake Eater,Konami Digital Entertainment,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2011-11-08,4.36,879.0,Action,1,Excelente
PS3,Metal Gear Solid 4: Guns of the Patriots,Konami,Kojima Productions,6000000.0,0.0,0.0,0.0,0.0,0.0,2008-06-12,4.38,663.0,"Shooter, Action",1,Excelente
PS3,Metal Gear Solid V: The Phantom Pain,Konami Digital Entertainment,Kojima Productions,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-01,4.16,2514.0,"Shooter, Action",1,Excelente
PS3,Metal Gear Solid: Peace Walker,Konami Digital Entertainment,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2011-11-08,4.11,196.0,"Adventure, Action",1,Excelente
PS3,Metal Slug 3,SNK Playmore,Trigger Apps,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,3.97,366.0,"Casual, Arcade, Action, Fighting",1,Bom
PS3,Midnight Club 3: DUB Edition (America/Others Sales),Kalypso Media,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-03-06,,,Unknown,0,Sem Avaliação
PS3,Midway Arcade Origins,Unknown,Backbone Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,2.91,11.0,"Racing, Arcade",1,Regular
PS3,Mighty No. 9,Deep Silver,Comcept,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-01,2.29,189.0,"Adventure, Action",1,Regular
PS3,Mistborn: Birthright,Little Orbit,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-31,,,Unknown,0,Sem Avaliação
PS3,Nobunaga no Yabou Online: Shinsei no Shou,Tecmo Koei,Tecmo Koei Games,0.0,0.0,0.0,0.0,0.0,0.0,2010-12-22,,,Unknown,0,Sem Avaliação
PS3,Nobunaga's Ambition: Sphere of Influence,Tecmo Koei,Koei,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-01,0.0,4.0,Strategy,1,Ruim
PS3,Oddworld: Abe's Oddysee New N' Tasty!,Oddworld Inhabitants,Just Add Water,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-21,,,Unknown,0,Sem Avaliação
PS3,Ratchet & Clank: All 4 One,Sony Computer Entertainment,Insomniac Games,1900000.0,0.0,0.0,0.0,0.0,0.0,2011-10-18,3.51,99.0,"Arcade, Adventure, Action",1,Bom
PS3,Project Mercury,Unknown,Big Huge Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Pure (JP sales),Disney Interactive Studios,Black Rock Studio,0.0,0.0,0.0,0.0,0.0,0.0,2009-06-25,,,Unknown,0,Sem Avaliação
PS3,Q*bert: Rebooted,LOOT Entertainment,Gonzo Games,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-17,2.3,60.0,"Casual, Indie, Arcade, Action",1,Regular
PS3,R.B.I. Baseball 14,MLB.com,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-01,0.0,3.0,"Simulation, Sports",1,Ruim
PS3,RESOGUN,Sony Computer Entertainment,Climax Studios,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-23,3.73,322.0,Arcade,1,Bom
PS3,Raiden IV,UFO Interactive,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-29,,,Unknown,0,Sem Avaliação
PS3,Railfan: Taiwan Takatetsu,Ongakukan,Ongakukan,0.0,0.0,0.0,0.0,0.0,0.0,2007-11-01,,,Unknown,0,Sem Avaliação
PS3,Ratchet & Clank Future: A Crack in Time,Sony Computer Entertainment,Insomniac Games,1850000.0,0.0,0.0,0.0,0.0,0.0,2009-10-27,,,Unknown,0,Sem Avaliação
PS3,Ratchet & Clank Future: Tools of Destruction,Sony Computer Entertainment,Insomniac Games,2540000.0,0.0,0.0,0.0,0.0,0.0,2007-10-23,4.18,72.0,Action,1,Excelente
PS3,Ratchet & Clank: Going Commando,Sony Computer Entertainment,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-28,4.34,96.0,"Shooter, Platformer, Action, RPG",1,Excelente
PS3,Of Orcs and Men,Focus Home Interactive,Cyanide Studio,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-11,3.01,80.0,"Action, RPG",1,Bom
PS3,Ratchet & Clank: Into the Nexus,Sony Computer Entertainment America,Unknown,620000.0,0.0,0.0,0.0,0.0,0.0,2013-11-12,3.96,93.0,"Arcade, Adventure, Action",1,Bom
PS3,Ratchet & Clank: Tools of Destruction and Ratchet & Clank: A Crack in Time,Sony Computer Entertainment,Insomniac Games,0.0,0.0,0.0,0.0,0.0,0.0,2011-07-22,,,Unknown,0,Sem Avaliação
PS3,Ratchet Deadlocked,Unknown,Insomniac Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Raven's Cry,TopWare Interactive,Reality Pump Studios,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-30,0.0,5.0,"Action, RPG",1,Ruim
PS3,Rayman Trilogy,Unknown,Ubisoft,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Rengoku: The End of the Century,Unknown,Neverland,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Rescue Dove,UFO Interactive,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,,,Unknown,0,Sem Avaliação
PS3,Resident Evil (Remake),Capcom,Capcom,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-27,,,Unknown,0,Sem Avaliação
PS3,Resident Evil 4,Capcom,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2011-09-20,,,Unknown,0,Sem Avaliação
PS3,Project CARS,Bandai Namco Games,Slightly Mad Studios,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-01,,,Unknown,0,Sem Avaliação
PS3,Project A16 (Atelier),Gust,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-26,,,Unknown,0,Sem Avaliação
PS3,Professional Lumberjack 2016,Namco Bandai Games,UIG Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-05,,,Unknown,0,Sem Avaliação
PS3,Professional Farmer 2016,Namco Bandai Games,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-20,0.0,0.0,Simulation,1,Ruim
PS3,Off Road Drive,Unknown,Avalon Style,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Off-Road Drive,1C Company,Avalon Style,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-31,,,Unknown,0,Sem Avaliação
PS3,OlliOlli,Roll7,Roll7,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-22,3.72,145.0,"Action, Arcade, Sports, Indie, Platformer",1,Bom
PS3,One Piece Pirate Warriors,Namco Bandai Games,Omega Force,1450000.0,0.0,0.0,0.0,0.0,0.0,2012-09-25,,,Unknown,0,Sem Avaliação
PS3,Orc Attack: Flatulent Rebellion,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-10-08,0.0,2.0,"Indie, Adventure, Action",1,Ruim
PS3,Oretachi ni Tsubasa wa Nai,5pb,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-10,0.0,0.0,Adventure,1,Ruim
PS3,Outdoors Unlimited,Mastiff,Mastiff,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-02,,,Unknown,0,Sem Avaliação
PS3,PachiPara 16: Gingira Paradise 2,Irem Software Engineering,Irem Software Engineering,0.0,0.0,0.0,0.0,0.0,0.0,2010-11-25,,,Unknown,0,Sem Avaliação
PS3,PachiPara 17: Shinkai Monogatari with Agnes Ram,Irem Software Engineering,Irem Software Engineering,0.0,0.0,0.0,0.0,0.0,0.0,2011-02-24,,,Unknown,0,Sem Avaliação
PS3,Pachinko Jikki,Unknown,Hackberry,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Persona 4: The Ultimate in Mayonaka Arena,Unknown,Arc System Works,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Pier Solar and the Great Architects,WaterMelon,WaterMelon Development,0.0,0.0,0.0,0.0,0.0,0.0,2014-09-30,2.9,10.0,RPG,1,Regular
PS3,Pirates of the Caribbean: Armada of the Damned,Unknown,Propaganda Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Playstation Move Mind Benders,Unknown,Sony Computer Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Poncotsu Roman Daikatsugeki Bumpy Trot 2,Unknown,Irem Software Engineering,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Postal III,Unknown,Running With Scissors,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Prey 2,Bethesda Softworks,Human Head Studios,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-31,,,Unknown,0,Sem Avaliação
PS3,Prince of Persia (2008),Ubisoft,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2008-12-02,3.78,896.0,"Adventure, Action",1,Bom
PS3,ProBaseball:Unlimited,Q Entertainment/UserJoy Technology,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-15,,,Unknown,0,Sem Avaliação
PS3,Mainichi Issho,Sony Computer Entertainment,BeXide / Game Arts,0.0,0.0,0.0,0.0,0.0,0.0,2006-11-11,0.0,0.0,Adventure,1,Ruim
PS3,Mahjong World Contest,8Floor,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-02-24,,,Unknown,0,Sem Avaliação
PS3,Mahjong Haoh: Dankyuu Battle 3,NCS,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-10-31,0.0,0.0,Board Games,1,Ruim
PS3,Hohokum,Sony Computer Entertainment,Honeyslug,0.0,0.0,0.0,0.0,0.0,0.0,2014-08-12,2.98,125.0,"Arcade, Indie, Casual, Adventure",1,Regular
PS3,Hell's Kitchen: The Game,Unknown,Ludia Inc.,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Helldivers,Sony Computer Entertainment,Arrowhead Game Studios,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-03,3.61,564.0,Action,1,Bom
PS3,Hellion: Mystery of the Inquisition,Unknown,Flying Fish,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Hellraid,Techland,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-01,,,Unknown,0,Sem Avaliação
PS3,Highlander,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-31,,,Unknown,0,Sem Avaliação
PS3,Hiiro no Kakera Aizouban: Akane Iro no Tsuioku,Idea Factory,Idea Factory,0.0,0.0,0.0,0.0,0.0,0.0,2011-05-26,,,Unknown,0,Sem Avaliação
PS3,Himawari no Kyoukai to Nagai Natsuyasumi: Extra Vacation,Kero Makura,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-10-31,,,Unknown,0,Sem Avaliação
PS3,History Channel: Battle for the Pacific,Activision Value,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2008-02-19,,,Unknown,0,Sem Avaliação
PS3,Hogs of War,Infogrames,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-03-19,,,Unknown,0,Sem Avaliação
PS3,Homefront 2,THQ,Crytek,0.0,0.0,0.0,0.0,0.0,0.0,2013-12-31,,,Unknown,0,Sem Avaliação
PS3,Janline R,Recom,Recom,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-06,,,Unknown,0,Sem Avaliação
PS3,Hot Wheels World's Best Driver,Warner Bros. Interactive Entertainment,Firebrand Games,0.0,0.0,0.0,0.0,0.0,0.0,2013-09-17,,,Unknown,0,Sem Avaliação
PS3,Hotline Miami,Devolver Digital,Dennaton Games,0.0,0.0,0.0,0.0,0.0,0.0,2013-06-25,,,Unknown,0,Sem Avaliação
PS3,Hotline Miami 2: Wrong Number,Devolver Digital,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-10,4.29,1321.0,"Indie, Shooter, Arcade, Action",1,Excelente
PS3,I Am Alive,Unknown,Ubisoft Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.42,345.0,"Adventure, Action",1,Bom
PS3,In Space We Brawl,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-01,1.88,33.0,"Indie, Arcade, Action",1,Ruim
PS3,Interstellar Marines,Unknown,Zero Point Software,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Invokers Tournament,StormBasic Games,StormBasic Games,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,2.0,10.0,Action,1,Regular
PS3,Jacob Jones and the Bigfoot Mystery,Sony Computer Entertainment,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-05-14,,,Unknown,0,Sem Avaliação
PS3,Jak & Daxter Collection,Sony Computer Entertainment,Mass Media,0.0,0.0,0.0,0.0,0.0,0.0,2012-02-07,,,Unknown,0,Sem Avaliação
PS3,Hell Yeah! the Wrath of the Dead Rabbit,Unknown,Arkedo Studio,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Heist,Codemasters,InXile Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Hei$t,Unknown,InXile Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Heavy Rain,Sony Computer Entertainment,Quantic Dream,3000000.0,0.0,0.0,0.0,0.0,0.0,2010-02-23,4.12,2434.0,"Adventure, Action",1,Excelente
PS3,God of War Collection,Sony Computer Entertainment,Bluepoint Games,2420000.0,0.0,0.0,0.0,0.0,0.0,2009-11-17,4.25,58.0,Action,1,Excelente
PS3,God of War III,Sony Computer Entertainment,SCEA Santa Monica Studio,7600000.0,0.0,0.0,0.0,0.0,0.0,2010-03-16,4.41,738.0,Action,1,Excelente
PS3,God of War: Ascension,Sony Computer Entertainment,SCEA Santa Monica Studio,3000000.0,0.0,0.0,0.0,0.0,0.0,2013-03-12,3.84,377.0,Action,1,Bom
PS3,God of War: Origins Collection,Sony Computer Entertainment,Ready at Dawn,710000.0,0.0,0.0,0.0,0.0,0.0,2011-09-13,4.0,27.0,"Adventure, Action",1,Excelente
PS3,Goosebumps: The Game,Unknown,WayForward,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.24,25.0,"Casual, Adventure, Action",1,Bom
PS3,Gradius Arc,Unknown,Konami,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Gran Turismo 5,Sony Computer Entertainment,Polyphony Digital,11950000.0,0.0,0.0,0.0,0.0,0.0,2010-11-24,4.14,177.0,Racing,1,Excelente
PS3,Gran Turismo 5 Prologue,Sony Computer Entertainment,Polyphony Digital,5350000.0,0.0,0.0,0.0,0.0,0.0,2008-04-15,3.62,8.0,"Racing, Simulation",1,Bom
PS3,Gran Turismo 5 Prologue Spec III,Polyphony Digital,Polyphony Digital,0.0,0.0,0.0,0.0,0.0,0.0,2008-10-30,,,Unknown,0,Sem Avaliação
PS3,Gran Turismo 6,Sony Computer Entertainment America,Polyphony Digital,5220000.0,0.0,0.0,0.0,0.0,0.0,2013-12-06,4.14,146.0,Racing,1,Excelente
PS3,Gran Turismo HD Install Disc,Sony Computer Entertainment,Polyphony Digital,0.0,0.0,0.0,0.0,0.0,0.0,2007-09-01,,,Unknown,0,Sem Avaliação
PS3,Grand Theft Auto IV: The Complete Edition,Rockstar Games,Rockstar North,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-26,,,Unknown,0,Sem Avaliação
PS3,Guacamelee!,DrinkBox Studios,DrinkBox Studios,0.0,0.0,0.0,0.0,0.0,0.0,2013-04-09,3.87,266.0,"Arcade, Action",1,Bom
PS3,Hanasaku Manimani,5pb,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-11-21,,,Unknown,0,Sem Avaliação
PS3,Happy Charlie to Soratobu Carinval,Sony Computer Entertainment,Magic Pixel Games,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-01,,,Unknown,0,Sem Avaliação
PS3,HardGrip,Unknown,Human Soft,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-31,,,Unknown,0,Sem Avaliação
PS3,Hasbro Family Game Night,Unknown,Electronic Arts,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Heavenly Sword,Sony Computer Entertainment,Ninja Theory,1500000.0,0.0,0.0,0.0,0.0,0.0,2007-09-12,3.82,72.0,Action,1,Bom
PS3,Heavenly Sword 2,Unknown,Ninja Theory,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Jak and Daxter: The Precursor Legacy,SCEA,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2012-02-07,4.01,383.0,"Platformer, Action",1,Excelente
PS3,Jetpack Joyride,Big Ant Studios,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-31,3.56,295.0,"Arcade, Casual, Adventure, Action",1,Bom
PS3,Magrunner: Dark Pulse,Focus Home Interactive,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-31,2.53,108.0,"Platformer, Adventure, Action, Puzzle",1,Regular
PS3,LittleBigPlanet: Game of the Year Edition,Sony Computer Entertainment,Media Molecule,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-08,,,Unknown,0,Sem Avaliação
PS3,LEGO Drome Racers & LEGO Creator: Knights Kingdom Double Pack,Mastiff,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-01-29,,,Unknown,0,Sem Avaliação
PS3,LUFTRAUSERS,Vlambeer,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-01,3.58,215.0,"Indie, Arcade, Action, Simulation",1,Bom
PS3,Ladybug Puzzle,r2 game,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-03,,,Unknown,0,Sem Avaliação
PS3,Left Brain Right Brain,Unknown,Majesco Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Legend of Kay Anniversary,Nordic Games,Neon Studios,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-28,3.26,39.0,"Adventure, Action, RPG, Fighting",1,Bom
PS3,Liberation Maiden SIN,5pb,5pb. Inc.,0.0,0.0,0.0,0.0,0.0,0.0,2013-12-05,,,Unknown,0,Sem Avaliação
PS3,Life is Strange,Square Enix,DONTNOD Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-30,4.12,3737.0,Adventure,1,Excelente
PS3,LittleBigPlanet,Sony Computer Entertainment,Media Molecule,4500000.0,0.0,0.0,0.0,0.0,0.0,2008-10-28,4.09,551.0,"Arcade, Action",1,Excelente
PS3,LittleBigPlanet 2: Special Edition,Sony Computer Entertainment,Media Molecule,0.0,0.0,0.0,0.0,0.0,0.0,2011-11-15,,,Unknown,0,Sem Avaliação
PS3,Logos Quiz Game,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Jikkyou Powerful Pro Baseball Success Special,Konami Digital Entertainment,Konami Digital Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-01,,,Unknown,0,Sem Avaliação
PS3,Lone Survivor,Curve Studios,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-09-09,3.39,31.0,"Indie, Action",1,Bom
PS3,Lumines,Q Entertainment,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-01,,,Unknown,0,Sem Avaliação
PS3,MLB Bobblehead Pros,Unknown,Konami,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,0.0,1.0,Sports,1,Ruim
PS3,MOTOGP 13,Milestone,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-17,2.63,27.0,"Racing, Simulation, Sports",1,Regular
PS3,MW Classic by Zynga,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-02,,,Unknown,0,Sem Avaliação
PS3,Mad Max (2013),Warner Bros. Interactive Entertainment,Avalanche Studios,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-01,,,Unknown,0,Sem Avaliação
PS3,Mad Riders,Unknown,Techland,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.07,15.0,"Racing, Simulation",1,Bom
PS3,Madagascar 3: The Video Game,D3Publisher,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2012-06-05,2.57,6.0,"Arcade, Platformer, Adventure, Action",1,Regular
PS3,Magic 2014: Duels of the Planeswalkers,Wizards of the Coast,Stainless Games,0.0,0.0,0.0,0.0,0.0,0.0,2013-06-26,,,Unknown,0,Sem Avaliação
PS3,Kurayami,Unknown,Grasshopper Manufacture,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Krinkle Krusher,Ilusis Interactive Graphics,Ilusis Interactive Graphics,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-07,,,Unknown,0,Sem Avaliação
PS3,Koihime Enbu,Yeti,Boss Alien Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-30,,,Unknown,0,Sem Avaliação
PS3,Knytt Underground,Triniti Interactive,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-18,2.81,57.0,"Indie, Adventure",1,Regular
PS3,JoJo's Bizarre Adventure: All Star Battle,Namco Bandai Games,CyberConnect2,550000.0,0.0,0.0,0.0,0.0,0.0,2014-04-29,,,Unknown,0,Sem Avaliação
PS3,Junior Work Zone,Unknown,Maximum,0.0,0.0,0.0,0.0,0.0,0.0,2011-10-15,,,Unknown,0,Sem Avaliação
PS3,Jurassic Park: The Game,Telltale Games,Telltale Games,0.0,0.0,0.0,0.0,0.0,0.0,2011-11-15,,,Unknown,0,Sem Avaliação
PS3,Kamen Rider: Battride War,Namco Bandai Games,Eighting,200000.0,0.0,0.0,0.0,0.0,0.0,2013-05-23,0.0,2.0,Action,1,Ruim
PS3,Kamen Rider: SummonRide,Namco Bandai Games,Namco Bandai Games,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,,,Unknown,0,Sem Avaliação
PS3,Kazoku Keikaku: Re:Tsumugu Ito,CyberFront,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-10-24,0.0,0.0,Adventure,1,Ruim
PS3,Ken to Mah? to Gakuenmono. 3,Acquire,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-07,,,Unknown,0,Sem Avaliação
PS3,Kevin Van Dam: Big Bass Challenge,Zoo Games,Zoo Games,0.0,0.0,0.0,0.0,0.0,0.0,2011-06-30,,,Unknown,0,Sem Avaliação
PS3,Key of Solomon,Unknown,TBA,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Kick-Ass 2,Badland Studio,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-01,,,Unknown,0,Sem Avaliação
PS3,KickBeat,Zen Studios,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2013-09-03,2.82,57.0,"Indie, Action",1,Regular
PS3,Killzone 2,Sony Computer Entertainment,Guerrilla Games,1000000.0,0.0,0.0,0.0,0.0,0.0,2009-02-27,3.98,195.0,"Shooter, Action",1,Bom
PS3,Killzone 2: Flash and Thunder,Unknown,Guerrilla Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Killzone 2: Napalm & Cordite,Unknown,Guerrilla Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,Killzone 2: Steel and Titanium,Unknown,Guerrilla Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS3,King's Quest: The Complete Collection,Sierra Entertainment,The Odd Gentlemen,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-28,0.0,0.0,Adventure,1,Ruim
PS3,Kingdom Hearts HD I.5 ReMIX,Square Enix,Square Enix,1600000.0,0.0,0.0,0.0,0.0,0.0,2013-09-10,,,Unknown,0,Sem Avaliação
PS3,Kingdom Hearts HD II.5 ReMIX,Square Enix,Square Enix,1200000.0,0.0,0.0,0.0,0.0,0.0,2014-12-02,,,Unknown,0,Sem Avaliação
PS3,Kingdom Under Fire II,Unknown,Blueside Studios,0.0,0.0,0.0,0.0,0.0,0.0,2013-06-30,,,Unknown,0,Sem Avaliação
PS4,Arcade Archives: Football Frenzy,Unknown,Hamster Corporation,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,Arcade Archives: Galaga '88,Unknown,Namco,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,Arcade Archives: Galaxian,Unknown,Namco,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
